;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
158;14;37150,85;11016,25;11442,89;6378,34;65988,33;36887,54;10841,98;11569,42;6377,9;65676,84;36706,68;11108,87;11583,76;6310,56;65709,87;37609,22;13677,0;11887,54;6272,8;69446,56;37831,44;11806,66;11884,82;6668,92;68191,84;1,8;6,69;3,72;4,36;3,23;2,5;8,17;2,65;4,36;3,69;2,97;5,91;2,53;5,37;3,64;0,59;15,84;0,02;5,94;1,84;-680,59;-790,41;-441,93;-290,58;-2203,51;-943,9;-964,68;-315,4;-291,02;-2515,0;-1124,76;-697,79;-301,06;-358,36;-2481,97;-222,22;1870,34;2,72;-396,12;1254,72
159;15;38221,83;11527,44;11578,59;6296,89;67624,75;38031,34;11466,47;11721,55;6318,52;67537,88;37852,34;11701,77;11652,97;6202,97;67410,05;39517,73;14484,2;12166,97;6293,95;72462,85;39173,66;12431,63;12167,04;6630,19;70402,51;2,43;7,27;4,84;5,03;3,95;2,92;7,76;3,66;4,7;4,07;3,37;5,87;4,23;6,44;4,25;0,88;16,51;0,0;5,07;2,93;-951,83;-904,19;-588,45;-333,3;-2777,76;-1142,32;-965,16;-445,49;-311,67;-2864,63;-1321,32;-729,86;-514,07;-427,22;-2992,46;344,07;2052,57;-0,07;-336,24;2060,34
160;16;39536,17;12136,26;11923,3;6292,26;69887,99;39354,58;12168,19;12030,91;6352,59;69906,27;39179,39;12378,47;11881,9;6153,04;69592,8;41266,86;15180,97;12627,22;6434,9;75509,95;40764,29;13139,06;12631,99;6721,81;73257,15;3,01;7,63;5,61;6,39;4,6;3,46;7,39;4,76;5,49;4,57;3,89;5,79;5,94;8,46;5,0;1,23;15,54;0,04;4,27;3,08;-1228,12;-1002,8;-708,69;-429,55;-3369,16;-1409,71;-970,87;-601,08;-369,22;-3350,88;-1584,9;-760,59;-750,09;-568,77;-3664,35;502,57;2041,91;-4,77;-286,91;2252,8
161;17;40977,52;12750,16;12374,65;6379,86;72482,19;40536,16;12721,8;12383,42;6472,23;72113,61;40387,89;12954,69;12182,95;6188,81;71714,34;43005,55;15791,96;13148,81;6626,37;78572,69;42170,2;13723,18;13116,72;6881,5;75891,6;2,83;7,09;5,66;7,29;4,49;3,87;7,3;5,59;5,95;4,98;4,23;5,6;7,12;10,07;5,5;1,98;15,08;0,24;3,71;3,53;-1192,68;-973,02;-742,07;-501,64;-3409,41;-1634,04;-1001,38;-733,3;-409,27;-3777,99;-1782,31;-768,49;-933,77;-692,69;-4177,26;835,35;2068,78;32,09;-255,13;2681,09
162;18;42294,38;13243,57;12807,38;6510,92;74856,25;41508,3;13089,28;12694,55;6604,54;73896,67;41352,5;13350,47;12446,12;6281,48;73430,57;43657,43;16051,62;13402,66;6717,1;79828,81;43263,71;14143,66;13515,56;7048,24;77971,17;2,24;6,36;5,24;7,62;3,99;4,06;7,45;6,07;6,3;5,23;4,42;5,61;7,91;10,88;5,82;0,91;13,49;0,84;4,7;2,38;-969,33;-900,09;-708,18;-537,32;-3114,92;-1755,41;-1054,38;-821,01;-443,7;-4074,5;-1911,21;-793,19;-1069,44;-766,76;-4540,6;393,72;1907,96;-112,9;-331,14;1857,64
163;19;43279,16;13531,19;13124,08;6632,92;76567,35;42276,61;13300,08;12908,24;6681,51;75166,44;42032,18;13549,43;12589,34;6390,83;74561,78;44706,85;16125,54;13529,66;6853,98;81216,03;44046,13;14418,01;13769,27;7172,89;79406,3;1,74;6,15;4,69;7,53;3,58;4,02;7,75;6,25;6,85;5,34;4,57;6,02;8,57;10,9;6,1;1,5;11,84;1,74;4,45;2,28;-766,97;-886,82;-645,19;-539,97;-2838,95;-1769,52;-1117,93;-861,03;-491,38;-4239,86;-2013,95;-868,58;-1179,93;-782,06;-4844,52;660,72;1707,53;-239,61;-318,91;1809,73
164;20;44035,07;13721,82;13361,45;6742,41;77860,75;42886,77;13466,31;13052,71;6719,54;76125,33;42548,63;13684,88;12664,57;6487,64;75385,72;44957,64;16348,87;13694,44;6951,03;81951,98;44729,18;14629,58;13947,18;7252,59;80558,54;1,55;6,2;4,2;7,03;3,35;4,12;7,95;6,41;7,35;5,5;4,88;6,46;9,2;10,55;6,42;0,51;11,75;1,81;4,16;1,73;-694,11;-907,76;-585,73;-510,18;-2697,79;-1842,41;-1163,27;-894,47;-533,05;-4433,21;-2180,55;-944,7;-1282,61;-764,95;-5172,82;228,46;1719,29;-252,74;-301,56;1393,44
165;21;44694,44;13940,15;13570,9;6842,13;79047,62;43372,97;13689,03;13170,36;6748,36;76980,72;43010,41;13886,52;12738,49;6551,08;76186,5;45456,24;16697,25;13841,05;7017,8;83012,34;45502,21;14858,07;14125,69;7296,92;81782,89;1,78;6,18;3,93;6,23;3,34;4,68;7,87;6,76;7,52;5,87;5,48;6,54;9,82;10,22;6,84;0,1;12,38;2,02;3,83;1,5;-807,77;-917,92;-554,79;-454,79;-2735,27;-2129,24;-1169,04;-955,33;-548,56;-4802,17;-2491,8;-971,55;-1387,2;-745,84;-5596,39;-45,97;1839,18;-284,64;-279,12;1229,45
166;22;45195,29;14180,42;13728,6;6910,66;80014,97;43683,16;13942,58;13275,86;6766,54;77668,14;43310,78;14119,91;12802,6;6582,93;76816,22;45974,41;16964,75;13986,66;7091,69;84017,51;46254,59;15102,63;14280,78;7318,89;82956,88;2,29;6,11;3,87;5,58;3,55;5,56;7,68;7,04;7,55;6,38;6,36;6,51;10,35;10,06;7,4;0,61;12,33;2,06;3,1;1,28;-1059,3;-922,21;-552,18;-408,23;-2941,91;-2571,43;-1160,05;-1004,92;-552,35;-5288,74;-2943,81;-982,72;-1478,18;-735,96;-6140,66;-280,18;1862,12;-294,12;-227,2;1060,63
167;23;45441,83;14368,24;13799,84;6928,38;80538,29;43771,59;14137,73;13363,14;6764,93;78037,39;43334,67;14277,38;12830,29;6588,21;77030,55;45873,0;17244,55;14045,98;7067,09;84230,62;46814,11;15326,61;14360,59;7329,54;83830,85;2,93;6,25;3,9;5,47;3,93;6,5;7,76;6,95;7,7;6,91;7,43;6,85;10,66;10,11;8,11;2,01;12,51;2,19;3,58;0,48;-1372,28;-958,37;-560,75;-401,16;-3292,56;-3042,52;-1188,88;-997,45;-564,61;-5793,46;-3479,44;-1049,23;-1530,3;-741,33;-6800,3;-941,11;1917,94;-314,61;-262,45;399,77
168;24;45397,26;14285,02;13781,6;6907,27;80371,15;43703,62;14057,63;13370,69;6734,7;77866,64;43148,93;14122,59;12797,77;6562,35;76631,64;45870,55;17067,3;14045,88;7070,59;84054,32;47062,38;15430,64;14302,23;7328,58;84123,84;3,54;7,42;3,64;5,75;4,46;7,14;8,9;6,51;8,1;7,44;8,32;8,48;10,52;10,46;8,91;2,53;10,61;1,79;3,52;0,08;-1665,12;-1145,62;-520,63;-421,31;-3752,69;-3358,76;-1373,02;-931,54;-593,88;-6257,2;-3913,45;-1308,06;-1504,46;-766,23;-7492,2;-1191,83;1636,65;-256,35;-257,99;-69,52
169;25;45117,14;13824,67;13696,94;6870,0;79508,75;43596,86;13602,63;13266,45;6678,17;77144,11;42901,13;13554,23;12709,16;6506,41;75670,93;45966,7;16443,91;13876,1;6937,48;83224,19;46996,62;15365,45;14093,87;7317,76;83773,7;4,0;10,03;2,82;6,12;5,09;7,23;11,47;5,87;8,74;7,91;8,71;11,79;9,82;11,09;9,67;2,19;7,02;1,55;5,2;0,66;-1879,48;-1540,78;-396,93;-447,76;-4264,95;-3399,76;-1762,82;-827,42;-639,59;-6629,59;-4095,49;-1811,22;-1384,71;-811,35;-8102,77;-1029,92;1078,46;-217,77;-380,28;-549,51
170;26;44967,5;13475,18;13641,39;6850,53;78934,6;43666,52;13269,33;13191,56;6642,02;76769,43;42879,67;13139,72;12677,5;6453,68;75150,57;45641,35;16398,93;13944,32;6931,81;82916,41;47022,82;15344,79;13939,0;7318,34;83624,95;4,37;12,18;2,14;6,39;5,61;7,14;13,53;5,36;9,24;8,2;8,81;14,37;9,05;11,81;10,13;2,94;6,87;0,04;5,28;0,85;-2055,32;-1869,61;-297,61;-467,81;-4690,35;-3356,3;-2075,46;-747,44;-676,32;-6855,52;-4143,15;-2205,07;-1261,5;-864,66;-8474,38;-1381,47;1054,14;5,32;-386,53;-708,54
171;27;45259,22;13680,27;13698,85;6878,18;79516,52;44057,49;13506,08;13280,15;6669,79;77513,51;43285,97;13392,18;12800,37;6439,91;75918,43;46215,74;16805,21;14111,12;7085,14;84217,21;47491,66;15567,85;14020,77;7350,08;84430,35;4,7;12,12;2,3;6,42;5,82;7,23;13,24;5,28;9,26;8,19;8,86;13,98;8,7;12,38;10,08;2,69;7,95;0,64;3,6;0,25;-2232,44;-1887,58;-321,92;-471,9;-4913,83;-3434,17;-2061,77;-740,62;-680,29;-6916,84;-4205,69;-2175,67;-1220,4;-910,17;-8511,92;-1275,92;1237,36;90,35;-264,94;-213,14
172;28;45772,05;14112,47;13834,05;6952,48;80671,05;44535,68;13972,09;13465,18;6748,19;78721,14;43832,61;13938,87;13004,65;6478,44;77254,57;47055,23;17194,45;14431,62;7218,4;85899,7;48123,83;15912,4;14225,52;7407,31;85669,06;4,89;11,31;2,75;6,14;5,83;7,46;12,19;5,34;8,9;8,11;8,92;12,4;8,58;12,54;9,82;2,22;8,06;1,45;2,55;0,27;-2351,78;-1799,94;-391,47;-454,83;-4998,01;-3588,15;-1940,32;-760,34;-659,12;-6947,92;-4291,22;-1973,54;-1220,87;-928,87;-8414,49;-1068,6;1282,04;206,1;-188,91;230,64
173;29;46199,81;14358,52;13986,13;7057,72;81602,18;44843,91;14241,44;13641,64;6847,3;79574,29;44197,34;14304,54;13192,87;6567,76;78262,51;46752,03;17141,77;14547,3;7271,05;85712,15;48565,94;16197,48;14393,82;7475,13;86632,37;4,87;11,35;2,83;5,58;5,81;7,66;12,08;5,23;8,4;8,15;9,0;11,69;8,34;12,14;9,66;3,73;5,83;1,07;2,73;1,06;-2366,13;-1838,96;-407,69;-417,41;-5030,19;-3722,03;-1956,04;-752,18;-627,83;-7058,08;-4368,6;-1892,94;-1200,95;-907,37;-8369,86;-1813,91;944,29;153,48;-204,08;-920,22
174;30;46423,77;14433,02;14111,18;7147,01;82114,98;45011,62;14336,92;13753,71;6927,56;80029,81;44407,37;14489,81;13340,78;6669,27;78907,23;46687,11;16941,94;14817,78;7288,75;85735,58;48798,36;16328,33;14479,9;7527,03;87133,63;4,87;11,61;2,55;5,05;5,76;7,76;12,2;5,02;7,96;8,15;9,0;11,26;7,87;11,4;9,44;4,33;3,76;2,33;3,17;1,6;-2374,59;-1895,31;-368,72;-380,02;-5018,65;-3786,74;-1991,41;-726,19;-599,47;-7103,82;-4390,99;-1838,52;-1139,12;-857,76;-8226,4;-2111,25;613,61;337,88;-238,28;-1398,05
175;31;46412,92;14443,11;14171,23;7178,01;82205,27;45114,77;14375,22;13772,91;6956,66;80219,56;44553,66;14598,95;13442,44;6740,99;79336,04;46699,59;17051,03;14583,1;7329,34;85663,06;48871,71;16266,4;14477,33;7539,94;87155,39;5,03;11,21;2,11;4,8;5,68;7,69;11,63;4,87;7,74;7,96;8,84;10,25;7,15;10,6;8,97;4,44;4,82;0,73;2,79;1,71;-2458,79;-1823,29;-306,1;-361,93;-4950,12;-3756,94;-1891,18;-704,42;-583,28;-6935,83;-4318,05;-1667,45;-1034,89;-798,95;-7819,35;-2172,12;784,63;105,77;-210,6;-1492,33
176;32;46299,51;14438,19;14135,37;7157,77;82030,84;45128,57;14399,85;13730,89;6941,12;80200,43;44632,87;14675,14;13491,79;6764,22;79564,02;46334,59;17146,31;14448,54;7264,07;85193,51;48783,87;16111,54;14423,37;7515,91;86834,69;5,09;10,39;2,0;4,77;5,53;7,49;10,62;4,8;7,65;7,64;8,51;8,92;6,46;10,0;8,37;5,02;6,42;0,17;3,35;1,89;-2484,36;-1673,35;-288,0;-358,14;-4803,85;-3655,3;-1711,69;-692,48;-574,79;-6634,26;-4151,0;-1436,4;-931,58;-751,69;-7270,67;-2449,28;1034,77;25,17;-251,84;-1641,18
177;33;46173,32;14429,9;13982,36;7104,1;81689,68;44999,21;14421,91;13648,53;6893,67;79963,32;44600,89;14728,63;13472,43;6731,6;79533,55;45828,05;17093,41;14128,89;7166,63;84216,98;48511,23;15969,87;14331,28;7463,12;86275,51;4,82;9,64;2,43;4,81;5,32;7,24;9,69;4,76;7,63;7,32;8,06;7,77;5,99;9,8;7,81;5,53;7,04;1,41;3,97;2,39;-2337,91;-1539,97;-348,92;-359,02;-4585,83;-3512,02;-1547,96;-682,75;-569,45;-6312,19;-3910,34;-1241,24;-858,85;-731,52;-6741,96;-2683,18;1123,54;-202,39;-296,49;-2058,53
178;34;45790,94;14336,5;13722,71;7028,57;80878,72;44657,39;14395,86;13443,58;6812,97;79309,8;44345,09;14699,02;13326,82;6657,63;79028,56;45354,62;17060,99;13697,6;7066,8;83180,01;47997,0;15834,27;14074,63;7389,06;85294,95;4,6;9,46;2,5;4,88;5,18;6,96;9,08;4,48;7,8;7,02;7,61;7,17;5,31;9,9;7,35;5,51;7,75;2,68;4,36;2,48;-2206,06;-1497,77;-351,92;-360,49;-4416,23;-3339,61;-1438,41;-631,05;-576,09;-5985,15;-3651,91;-1135,25;-747,81;-731,43;-6266,39;-2642,38;1226,72;-377,03;-322,26;-2114,94
179;35;44985,1;14092,2;13401,91;6938,47;79417,68;44085,37;14266,06;13082,93;6700,88;78135,24;43816,23;14522,74;13050,44;6564,1;77953,51;44776,42;16565,95;13160,59;6921,34;81424,3;47226,64;15658,89;13606,77;7298,49;83790,79;4,75;10,01;1,51;4,93;5,22;6,65;8,89;3,85;8,19;6,75;7,22;7,26;4,09;10,06;6,97;5,19;5,79;3,28;5,17;2,82;-2241,54;-1566,69;-204,86;-360,02;-4373,11;-3141,27;-1392,83;-523,84;-597,61;-5655,55;-3410,41;-1136,15;-556,33;-734,39;-5837,28;-2450,22;907,06;-446,18;-377,15;-2366,49
180;36;44226,29;13788,37;13173,87;6830,33;78018,86;43487,03;13993,07;12833,11;6586,06;76899,27;43287,21;14194,1;12891,88;6480,15;76853,34;44525,31;16020,57;13284,43;6747,46;80577,77;46387,84;15356,34;13339,93;7186,17;82270,28;4,66;10,21;1,24;4,95;5,17;6,25;8,88;3,8;8,35;6,53;6,68;7,57;3,36;9,82;6,58;4,02;4,33;0,42;6,1;2,06;-2161,55;-1567,97;-166,06;-355,84;-4251,42;-2900,81;-1363,27;-506,82;-600,11;-5371,01;-3100,63;-1162,24;-448,05;-706,02;-5416,94;-1862,53;664,23;-55,5;-438,71;-1692,51
181;37;44009,71;13544,72;13167,28;6713,31;77435,02;43145,05;13604,12;12929,41;6506,18;76184,76;43093,03;13772,42;13058,86;6433,9;76358,21;43724,31;15451,61;13658,03;6590,48;79424,43;45766,61;14904,42;13622,65;7062,19;81355,86;3,84;9,12;3,34;4,94;4,82;5,73;8,72;5,09;7,87;6,36;5,84;7,6;4,14;8,9;6,14;4,46;3,67;0,26;6,68;2,37;-1756,9;-1359,7;-455,37;-348,88;-3920,84;-2621,56;-1300,3;-693,24;-556,01;-5171,1;-2673,58;-1132,0;-563,79;-628,29;-4997,65;-2042,3;547,19;35,38;-471,71;-1931,43
182;38;44291,7;13437,29;13301,78;6657,84;77688,61;43435,59;13376,97;13182,24;6508,03;76502,83;43494,94;13519,26;13342,41;6442,03;76798,64;44800,53;15816,12;13887,44;6886,1;81390,19;45840,06;14583,15;14089,8;7008,23;81521,23;3,38;7,86;5,59;5,0;4,7;5,25;8,27;6,44;7,14;6,16;5,12;7,3;5,3;8,08;5,79;2,27;8,45;1,44;1,74;0,16;-1548,36;-1145,86;-788,02;-350,39;-3832,62;-2404,47;-1206,18;-907,56;-500,2;-5018,4;-2345,11;-1063,89;-747,39;-566,2;-4722,59;-1039,53;1232,97;-202,36;-122,13;-131,04
183;39;44863,61;13496,4;13455,61;6718,08;78533,7;44515,58;13534,73;13347,87;6613,83;78012,01;44544,5;13642,16;13492,84;6511,19;78190,69;46785,0;15761,94;13927,09;7041,1;83515,13;46855,15;14646,74;14311,52;7087,29;82900,7;4,25;7,85;5,98;5,21;5,27;4,99;7,59;6,73;6,68;5,9;4,93;6,86;5,72;8,13;5,68;0,15;7,61;2,69;0,65;0,74;-1991,54;-1150,34;-855,91;-369,21;-4367,0;-2339,57;-1112,01;-963,65;-473,46;-4888,69;-2310,65;-1004,58;-818,68;-576,1;-4710,01;-70,15;1115,2;-384,43;-46,19;614,43
184;40;45395,75;13613,0;13550,59;6821,82;79381,16;45571,45;13831,31;13390,77;6738,32;79531,85;45528,27;13930,35;13514,23;6619,18;79592,03;47246,64;15740,38;13945,18;7160,97;84093,17;47947,16;14943,78;14312,7;7216,06;84419,7;5,32;8,91;5,32;5,46;5,97;4,95;7,44;6,44;6,62;5,79;5,04;6,78;5,58;8,27;5,72;1,46;5,33;2,57;0,76;0,39;-2551,41;-1330,78;-762,11;-394,24;-5038,54;-2375,71;-1112,47;-921,93;-477,74;-4887,85;-2418,89;-1013,43;-798,47;-596,88;-4827,67;-700,52;796,6;-367,52;-55,09;-326,53
185;41;45610,38;13671,35;13556,66;6888,14;79726,53;45812,03;13978,12;13354,16;6797,79;79942,1;45772,97;14128,76;13487,29;6736,71;80125,73;46931,78;16038,98;13813,18;7155,38;83939,32;48248,43;15244,79;14236,93;7302,96;85033,12;5,47;10,32;4,78;5,68;6,24;5,05;8,31;6,2;6,92;5,99;5,13;7,32;5,27;7,75;5,77;2,73;5,21;2,98;2,02;1,29;-2638,05;-1573,44;-680,27;-414,82;-5306,59;-2436,4;-1266,67;-882,77;-505,17;-5091,02;-2475,46;-1116,03;-749,64;-566,25;-4907,39;-1316,65;794,19;-423,75;-147,58;-1093,8
186;42;45558,52;13668,13;13592,71;6927,62;79746,98;45506,17;13985,61;13388,14;6822,12;79702,04;45531,12;14223,62;13545,43;6835,0;80135,17;46570,81;16077,87;13767,91;7154,78;83571,37;47991,41;15413,57;14247,83;7369,58;85022,39;5,07;11,32;4,6;6,0;6,2;5,18;9,26;6,03;7,43;6,26;5,13;7,72;4,93;7,25;5,75;2,96;4,31;3,37;2,91;1,71;-2432,89;-1745,44;-655,12;-441,96;-5275,41;-2485,24;-1427,96;-859,69;-547,46;-5320,35;-2460,29;-1189,95;-702,4;-534,58;-4887,22;-1420,6;664,3;-479,92;-214,8;-1451,02
187;43;45334,66;13618,87;13761,83;6967,96;79683,32;45072,75;13924,35;13604,31;6858,77;79460,18;45173,55;14247,24;13776,3;6895,79;80092,88;45676,26;15931,31;14086,02;7195,36;82888,95;47586,73;15375,09;14447,28;7452,8;84861,9;4,73;11,42;4,74;6,51;6,1;5,28;9,44;5,83;7,97;6,37;5,07;7,34;4,64;7,47;5,62;4,01;3,62;2,5;3,45;2,32;-2252,07;-1756,22;-685,45;-484,84;-5178,58;-2513,98;-1450,74;-842,97;-594,03;-5401,72;-2413,18;-1127,85;-670,98;-557,01;-4769,02;-1910,47;556,22;-361,26;-257,44;-1972,95
188;44;44878,3;13502,21;13955,03;7014,02;79349,56;44470,78;13806,22;13853,51;6911,87;79042,38;44618,61;14175,21;14031,5;6942,45;79767,77;44690,08;15929,69;14330,8;7271,92;82222,49;47057,82;15205,65;14670,24;7537,51;84471,23;4,63;11,2;4,88;6,95;6,06;5,5;9,2;5,57;8,3;6,43;5,18;6,78;4,35;7,89;5,57;5,03;4,76;2,31;3,52;2,66;-2179,52;-1703,44;-715,21;-523,49;-5121,67;-2587,04;-1399,43;-816,73;-625,64;-5428,85;-2439,21;-1030,44;-638,74;-595,06;-4703,46;-2367,74;724,04;-339,44;-265,59;-2248,74
189;45;44134,38;13300,8;14048,83;7064,65;78548,66;43597,32;13633,84;13972,23;6975,03;78178,42;43736,65;13986,55;14153,49;7001,5;78878,19;44429,54;15707,52;14362,16;7344,6;81843,82;46350,81;14994,48;14737,87;7601,98;83685,14;4,78;11,3;4,68;7,07;6,14;5,94;9,07;5,2;8,25;6,58;5,64;6,72;3,97;7,9;5,74;4,15;4,76;2,55;3,39;2,2;-2216,43;-1693,68;-689,04;-537,33;-5136,48;-2753,49;-1360,64;-765,64;-626,95;-5506,72;-2614,16;-1007,93;-584,38;-600,48;-4806,95;-1921,27;713,04;-375,71;-257,38;-1841,32
190;46;43224,57;13050,39;14073,68;7117,68;77466,32;42561,61;13431,63;14000,3;7043,06;77036,6;42658,62;13730,76;14183,95;7070,38;77643,71;43157,27;15475,48;14405,79;7304,66;80343,2;45489,94;14731,12;14683,17;7649,97;82554,19;4,98;11,41;4,15;6,96;6,16;6,44;8,82;4,65;7,93;6,68;6,22;6,79;3,4;7,58;5,95;5,13;5,05;1,89;4,51;2,68;-2265,37;-1680,73;-609,49;-532,29;-5087,87;-2928,33;-1299,49;-682,87;-606,91;-5517,59;-2831,32;-1000,36;-499,22;-579,59;-4910,48;-2332,67;744,36;-277,38;-345,31;-2210,99
191;47;42314,76;12799,97;14098,53;7170,72;76383,98;41525,9;13229,42;14028,37;7111,09;75894,78;41580,6;13474,98;14214,41;7139,26;76409,25;41797,17;15115,96;14064,86;7253,68;78231,67;44522,03;14392,24;14577,72;7686,93;81178,91;4,96;11,06;3,29;6,72;5,91;6,73;8,08;3,77;7,49;6,51;6,61;6,37;2,49;7,12;5,88;6,12;5,03;3,52;5,64;3,63;-2207,27;-1592,27;-479,19;-516,21;-4794,93;-2996,13;-1162,82;-549,35;-575,84;-5284,13;-2941,43;-917,26;-363,31;-547,67;-4769,66;-2724,86;723,72;-512,86;-433,25;-2947,24
192;0;41403,18;12520,05;13732,46;7189,07;74844,76;41337,02;12235,91;13768,19;7046,98;74388,1;41311,06;12323,72;13970,14;7144,72;74749,64;40758,27;14733,54;13891,56;7185,6;76568,97;43506,27;14002,73;14435,6;7699,53;79644,13;4,83;10,59;4,87;6,63;6,03;4,99;12,62;4,62;8,48;6,6;5,05;11,99;3,22;7,21;6,15;6,32;5,22;3,77;6,67;3,86;-2103,09;-1482,68;-703,14;-510,46;-4799,37;-2169,25;-1766,82;-667,41;-652,55;-5256,03;-2195,21;-1679,01;-465,46;-554,81;-4894,49;-2748,0;730,81;-544,04;-513,93;-3075,16
193;1;40192,26;12055,12;13528,54;7147,74;72923,66;40016,17;11771,18;13598,81;7013,93;72400,09;40017,08;11830,48;13757,83;7089,38;72694,77;40307,5;14364,46;13916,95;7244,69;75833,6;42503,67;13595,77;14261,68;7674,13;78035,24;5,44;11,33;5,14;6,86;6,55;5,85;13,42;4,65;8,6;7,22;5,85;12,98;3,53;7,62;6,84;5,17;5,65;2,42;5,6;2,82;-2311,41;-1540,65;-733,14;-526,39;-5111,58;-2487,5;-1824,59;-662,87;-660,2;-5635,15;-2486,59;-1765,29;-503,85;-584,75;-5340,47;-2196,17;768,69;-344,73;-429,44;-2201,64
194;2;39036,0;11626,71;13319,25;7099,59;71081,55;38802,68;11350,38;13417,25;6984,38;70554,69;38787,0;11384,48;13564,62;7035,55;70771,65;39801,04;14035,04;13748,2;7243,52;74827,8;41570,06;13189,41;14081,52;7614,6;76455,59;6,1;11,85;5,41;6,76;7,03;6,66;13,94;4,72;8,28;7,72;6,69;13,68;3,67;7,6;7,43;4,26;6,41;2,37;4,87;2,13;-2534,06;-1562,7;-762,27;-515,01;-5374,04;-2767,38;-1839,03;-664,27;-630,22;-5900,9;-2783,06;-1804,93;-516,9;-579,05;-5683,94;-1769,02;845,63;-333,32;-371,08;-1627,79
195;3;37983,64;11262,3;13103,85;7040,69;69390,48;37779,92;11006,79;13220,76;6958,84;68966,31;37681,43;11020,79;13402,1;6983,25;69087,57;38532,92;13689,86;13492,73;7198,69;72914,2;40743,51;12797,57;13917,51;7534,09;74992,68;6,77;12,0;5,85;6,55;7,47;7,27;13,99;5,01;7,64;8,04;7,52;13,88;3,7;7,31;7,87;5,43;6,97;3,05;4,45;2,77;-2759,87;-1535,27;-813,66;-493,4;-5602,2;-2963,59;-1790,78;-696,75;-575,25;-6026,37;-3062,08;-1776,78;-515,41;-550,84;-5905,11;-2210,59;892,29;-424,78;-335,4;-2078,48
196;4;37062,91;10953,06;12900,18;6978,69;67894,84;36935,24;10731,01;13044,16;6925,73;67636,14;36747,64;10725,72;13251,89;6926,36;67651,61;37675,09;13361,39;13358,21;7107,09;71501,78;39996,1;12432,59;13758,59;7465,46;73652,74;7,33;11,9;6,24;6,52;7,82;7,65;13,69;5,19;7,23;8,17;8,12;13,73;3,68;7,22;8,15;5,8;7,47;2,91;4,8;2,92;-2933,19;-1479,53;-858,41;-486,77;-5757,9;-3060,86;-1701,58;-714,43;-539,73;-6016,6;-3248,46;-1706,87;-506,7;-539,1;-6001,13;-2321,01;928,8;-400,38;-358,37;-2150,96
197;5;36294,16;10686,19;12724,8;6921,26;66626,41;36235,76;10505,36;12916,09;6874,18;66531,39;36014,89;10478,4;13095,81;6860,12;66449,22;37057,25;13019,05;13289,53;7031,4;70397,23;39295,11;12105,4;13591,91;7433,36;72425,78;7,64;11,72;6,38;6,89;8,01;7,79;13,22;4,97;7,52;8,14;8,35;13,44;3,65;7,71;8,25;5,7;7,55;2,22;5,41;2,8;-3000,95;-1419,21;-867,11;-512,1;-5799,37;-3059,35;-1600,04;-675,82;-559,18;-5894,39;-3280,22;-1627,0;-496,1;-573,24;-5976,56;-2237,86;913,65;-302,38;-401,96;-2028,55
198;6;35689,78;10469,18;12570,82;6864,54;65594,32;35663,64;10321,58;12802,81;6808,22;65596,25;35453,52;10277,8;12946,51;6791,15;65468,98;36451,26;12736,02;13204,97;6993,71;69385,96;38654,55;11822,9;13430,86;7409,94;71318,25;7,67;11,45;6,4;7,36;8,03;7,74;12,7;4,68;8,12;8,02;8,28;13,07;3,61;8,35;8,2;5,7;7,72;1,68;5,62;2,71;-2964,77;-1353,72;-860,04;-545,4;-5723,93;-2990,91;-1501,32;-628,05;-601,72;-5722,0;-3201,03;-1545,1;-484,35;-618,79;-5849,27;-2203,29;913,12;-225,89;-416,23;-1932,29
199;7;35252,9;10309,84;12433,12;6802,87;64798,73;35215,09;10176,59;12672,65;6736,94;64801,27;35032,85;10128,03;12822,89;6726,68;64710,45;36212,45;12518,55;13169,9;6919,34;68820,24;38105,05;11595,35;13297,29;7362,48;70360,17;7,48;11,09;6,5;7,6;7,9;7,58;12,24;4,7;8,5;7,9;8,06;12,65;3,57;8,64;8,03;4,97;7,96;0,96;6,02;2,19;-2852,15;-1285,51;-864,17;-559,61;-5561,44;-2889,96;-1418,76;-624,64;-625,54;-5558,9;-3072,2;-1467,32;-474,4;-635,8;-5649,72;-1892,6;923,2;-127,39;-443,14;-1539,93
